date_time,open,high,low,close,volume
2016-10-21,4720.39,4720.39,4720.39,4720.39,0
2016-10-24,4724.5,4724.5,4724.5,4724.5,0
2016-10-25,4719.5,4719.5,4719.5,4719.5,0
2016-10-26,4681.39,4681.39,4681.39,4681.39,0
2016-10-27,4655.89,4655.89,4655.89,4655.89,0
2016-10-28,4693.5,4693.5,4693.5,4693.5,0
2016-10-30,4707.89,4707.89,4707.89,4707.89,0
2016-11-01,4705.7,4705.7,4705.7,4705.7,0
2016-11-02,4630.6,4630.6,4630.6,4630.6,0
2016-11-03,4592.2,4592.2,4592.2,4592.2,0
2016-11-04,4536.8,4536.8,4536.8,4536.8,0
2016-11-07,4570.39,4570.39,4570.39,4570.39,0
2016-11-08,4592.7,4592.7,4592.7,4592.7,0
2016-11-09,4507.5,4507.5,4507.5,4507.5,0
2016-11-10,4574.0,4574.0,4574.0,4574.0,0
2016-11-11,4430.39,4430.39,4430.39,4430.39,0
2016-11-15,4285.5,4285.5,4285.5,4285.5,0
2016-11-16,4292.89,4292.89,4292.89,4292.89,0
2016-11-17,4277.1,4277.1,4277.1,4277.1,0
2016-11-18,4282.0,4282.0,4282.0,4282.0,0
2016-11-21,4183.8,4183.8,4183.8,4183.8,0
2016-11-22,4237.7,4237.7,4237.7,4237.7,0
2016-11-23,4270.6,4270.6,4270.6,4270.6,0
2016-11-24,4242.0,4242.0,4242.0,4242.0,0
2016-11-25,4315.39,4315.39,4315.39,4315.39,0
2016-11-28,4333.2,4333.2,4333.2,4333.2,0
2016-11-29,4354.0,4354.0,4354.0,4354.0,0
2016-11-30,4403.3,4403.3,4403.3,4403.3,0
2016-12-01,4372.6,4372.6,4372.6,4372.6,0
2016-12-02,4312.39,4312.39,4312.39,4312.39,0
2016-12-05,4334.8,4334.8,4334.8,4334.8,0
2016-12-06,4348.3,4348.3,4348.3,4348.3,0
2016-12-07,4331.2,4331.2,4331.2,4331.2,0
2016-12-08,4399.6,4399.6,4399.6,4399.6,0
2016-12-09,4410.39,4410.39,4410.39,4410.39,0
2016-12-12,4361.8,4361.8,4361.8,4361.8,0
2016-12-13,4363.5,4363.5,4363.5,4363.5,0
2016-12-14,4337.89,4337.89,4337.89,4337.89,0
2016-12-15,4333.89,4333.89,4333.89,4333.89,0
2016-12-16,4325.8,4325.8,4325.8,4325.8,0
2016-12-19,4305.89,4305.89,4305.89,4305.89,0
2016-12-20,4272.8,4272.8,4272.8,4272.8,0
2016-12-21,4267.39,4267.39,4267.39,4267.39,0
2016-12-22,4218.2,4218.2,4218.2,4218.2,0
2016-12-23,4216.7,4216.7,4216.7,4216.7,0
2016-12-26,4145.89,4145.89,4145.89,4145.89,0
2016-12-27,4211.2,4211.2,4211.2,4211.2,0
2016-12-28,4229.89,4229.89,4229.89,4229.89,0
2016-12-29,4280.3,4280.3,4280.3,4280.3,0
2016-12-30,4314.6,4314.6,4314.6,4314.6,0
2017-01-02,4335.2,4335.2,4335.2,4335.2,0
2017-01-03,4354.7,4354.7,4354.7,4354.7,0
2017-01-04,4358.89,4358.89,4358.89,4358.89,0
2017-01-05,4404.5,4404.5,4404.5,4404.5,0
2017-01-06,4391.39,4391.39,4391.39,4391.39,0
2017-01-09,4397.39,4397.39,4397.39,4397.39,0
2017-01-10,4420.8,4420.8,4420.8,4420.8,0
2017-01-11,4474.5,4474.5,4474.5,4474.5,0
2017-01-12,4482.6,4482.6,4482.6,4482.6,0
2017-01-13,4479.2,4479.2,4479.2,4479.2,0
2017-01-16,4491.89,4491.89,4491.89,4491.89,0
2017-01-17,4495.7,4495.7,4495.7,4495.7,0
2017-01-18,4516.0,4516.0,4516.0,4516.0,0
2017-01-19,4532.6,4532.6,4532.6,4532.6,0
2017-01-20,4476.6,4476.6,4476.6,4476.6,0
2017-01-23,4499.1,4499.1,4499.1,4499.1,0
2017-01-24,4548.1,4548.1,4548.1,4548.1,0
2017-01-25,4608.0,4608.0,4608.0,4608.0,0
2017-01-27,4634.0,4634.0,4634.0,4634.0,0
2017-01-30,4627.3,4627.3,4627.3,4627.3,0
2017-01-31,4580.89,4580.89,4580.89,4580.89,0
2017-02-01,4665.5,4665.5,4665.5,4665.5,0
2017-02-02,4691.89,4691.89,4691.89,4691.89,0
2017-02-03,4719.0,4719.0,4719.0,4719.0,0
2017-02-06,4753.5,4753.5,4753.5,4753.5,0
2017-02-07,4739.3,4739.3,4739.3,4739.3,0
2017-02-08,4749.89,4749.89,4749.89,4749.89,0
2017-02-09,4757.2,4757.2,4757.2,4757.2,0
2017-02-10,4762.89,4762.89,4762.89,4762.89,0
2017-02-13,4750.89,4750.89,4750.89,4750.89,0
2017-02-14,4742.2,4742.2,4742.2,4742.2,0
2017-02-15,4692.1,4692.1,4692.1,4692.1,0
2017-02-16,4742.8,4742.8,4742.8,4742.8,0
2017-02-17,4762.2,4762.2,4762.2,4762.2,0
2017-02-20,4798.8,4798.8,4798.8,4798.8,0
2017-02-21,4821.1,4821.1,4821.1,4821.1,0
2017-02-22,4810.89,4810.89,4810.89,4810.89,0
2017-02-23,4821.8,4821.8,4821.8,4821.8,0
2017-02-27,4815.5,4815.5,4815.5,4815.5,0
2017-02-28,4824.1,4824.1,4824.1,4824.1,0
2017-03-01,4846.1,4846.1,4846.1,4846.1,0
2017-03-02,4795.6,4795.6,4795.6,4795.6,0
2017-03-03,4804.89,4804.89,4804.89,4804.89,0
2017-03-06,4829.39,4829.39,4829.39,4829.39,0
2017-03-07,4825.0,4825.0,4825.0,4825.0,0
2017-03-08,4806.39,4806.39,4806.39,4806.39,0
2017-03-09,4804.7,4804.7,4804.7,4804.7,0
2017-03-10,4804.1,4804.1,4804.1,4804.1,0
2017-03-14,4878.3,4878.3,4878.3,4878.3,0
2017-03-15,4900.6,4900.6,4900.6,4900.6,0
2017-03-16,4954.3,4954.3,4954.3,4954.3,0
2017-03-17,4961.3,4961.3,4961.3,4961.3,0
2017-03-20,4961.6,4961.6,4961.6,4961.6,0
2017-03-21,4958.2,4958.2,4958.2,4958.2,0
2017-03-22,4906.0,4906.0,4906.0,4906.0,0
2017-03-23,4941.39,4941.39,4941.39,4941.39,0
2017-03-24,4955.3,4955.3,4955.3,4955.3,0
2017-03-27,4941.2,4941.2,4941.2,4941.2,0
2017-03-28,4967.8,4967.8,4967.8,4967.8,0
2017-03-29,4988.8,4988.8,4988.8,4988.8,0
2017-03-30,5011.5,5011.5,5011.5,5011.5,0
2017-03-31,5032.3,5032.3,5032.3,5032.3,0
2017-04-03,5070.0,5070.0,5070.0,5070.0,0
2017-04-05,5099.5,5099.5,5099.5,5099.5,0
2017-04-06,5094.8,5094.8,5094.8,5094.8,0
2017-04-07,5068.7,5068.7,5068.7,5068.7,0
2017-04-10,5079.1,5079.1,5079.1,5079.1,0
2017-04-11,5116.8,5116.8,5116.8,5116.8,0
2017-04-12,5092.5,5092.5,5092.5,5092.5,0
2017-04-13,5072.7,5072.7,5072.7,5072.7,0
2017-04-17,5076.39,5076.39,5076.39,5076.39,0
2017-04-18,5057.0,5057.0,5057.0,5057.0,0
2017-04-19,5074.6,5074.6,5074.6,5074.6,0
2017-04-20,5106.6,5106.6,5106.6,5106.6,0
2017-04-21,5100.0,5100.0,5100.0,5100.0,0
2017-04-24,5145.6,5145.6,5145.6,5145.6,0
2017-04-25,5191.8,5191.8,5191.8,5191.8,0
2017-04-26,5193.89,5193.89,5193.89,5193.89,0
2017-04-27,5193.1,5193.1,5193.1,5193.1,0
2017-04-28,5203.5,5203.5,5203.5,5203.5,0
2017-05-02,5217.2,5217.2,5217.2,5217.2,0
2017-05-03,5208.89,5208.89,5208.89,5208.89,0
2017-05-04,5233.3,5233.3,5233.3,5233.3,0
2017-05-05,5192.89,5192.89,5192.89,5192.89,0
2017-05-08,5215.1,5215.1,5215.1,5215.1,0
2017-05-09,5225.6,5225.6,5225.6,5225.6,0
2017-05-10,5266.9,5266.9,5266.9,5266.9,0
2017-05-11,5273.7,5273.7,5273.7,5273.7,0
2017-05-12,5244.6,5244.6,5244.6,5244.6,0
2017-05-15,5286.1,5286.1,5286.1,5286.1,0
2017-05-16,5311.4,5311.4,5311.4,5311.4,0
2017-05-17,5303.2,5303.2,5303.2,5303.2,0
2017-05-18,5213.8,5213.8,5213.8,5213.8,0
2017-05-19,5191.5,5191.5,5191.5,5191.5,0
2017-05-22,5163.1,5163.1,5163.1,5163.1,0
2017-05-23,5103.2,5103.2,5103.2,5103.2,0
2017-05-24,5064.89,5064.89,5064.89,5064.89,0
2017-05-25,5142.1,5142.1,5142.1,5142.1,0
2017-05-26,5204.39,5204.39,5204.39,5204.39,0
2017-05-29,5162.5,5162.5,5162.5,5162.5,0
2017-05-30,5188.39,5188.39,5188.39,5188.39,0
2017-05-31,5218.3,5218.3,5218.3,5218.3,0
2017-06-01,5243.1,5243.1,5243.1,5243.1,0
2017-06-02,5271.4,5271.4,5271.4,5271.4,0
2017-06-05,5292.7,5292.7,5292.7,5292.7,0
2017-06-06,5271.7,5271.7,5271.7,5271.7,0
2017-06-07,5301.2,5301.2,5301.2,5301.2,0
2017-06-08,5304.0,5304.0,5304.0,5304.0,0
2017-06-09,5319.8,5319.8,5319.8,5319.8,0
2017-06-12,5287.9,5287.9,5287.9,5287.9,0
2017-06-13,5289.3,5289.3,5289.3,5289.3,0
2017-06-14,5306.4,5306.4,5306.4,5306.4,0
2017-06-15,5299.5,5299.5,5299.5,5299.5,0
2017-06-16,5302.1,5302.1,5302.1,5302.1,0
2017-06-19,5314.8,5314.8,5314.8,5314.8,0
2017-06-20,5317.1,5317.1,5317.1,5317.1,0
2017-06-21,5314.1,5314.1,5314.1,5314.1,0
2017-06-22,5297.0,5297.0,5297.0,5297.0,0
2017-06-23,5246.1,5246.1,5246.1,5246.1,0
2017-06-27,5195.5,5195.5,5195.5,5195.5,0
2017-06-28,5196.8,5196.8,5196.8,5196.8,0
2017-06-29,5216.7,5216.7,5216.7,5216.7,0
2017-06-30,5248.3,5248.3,5248.3,5248.3,0
2017-07-03,5297.5,5297.5,5297.5,5297.5,0
2017-07-04,5290.4,5290.4,5290.4,5290.4,0
2017-07-05,5325.6,5325.6,5325.6,5325.6,0
2017-07-06,5340.7,5340.7,5340.7,5340.7,0
2017-07-07,5340.4,5340.4,5340.4,5340.4,0
2017-07-10,5379.0,5379.0,5379.0,5379.0,0
2017-07-11,5359.6,5359.6,5359.6,5359.6,0
2017-07-12,5389.2,5389.2,5389.2,5389.2,0
2017-07-13,5422.5,5422.5,5422.5,5422.5,0
2017-07-14,5421.1,5421.1,5421.1,5421.1,0
2017-07-17,5427.5,5427.5,5427.5,5427.5,0
2017-07-18,5388.9,5388.9,5388.9,5388.9,0
2017-07-19,5432.2,5432.2,5432.2,5432.2,0
2017-07-20,5420.6,5420.6,5420.6,5420.6,0
2017-07-21,5429.7,5429.7,5429.7,5429.7,0
2017-07-24,5444.9,5444.9,5444.9,5444.9,0
2017-07-25,5458.4,5458.4,5458.4,5458.4,0
2017-07-26,5477.1,5477.1,5477.1,5477.1,0
2017-07-27,5473.2,5473.2,5473.2,5473.2,0
2017-07-28,5486.0,5486.0,5486.0,5486.0,0
2017-07-31,5510.4,5510.4,5510.4,5510.4,0
2017-08-01,5518.4,5518.4,5518.4,5518.4,0
2017-08-02,5509.8,5509.8,5509.8,5509.8,0
2017-08-03,5464.5,5464.5,5464.5,5464.5,0
2017-08-04,5489.4,5489.4,5489.4,5489.4,0
2017-08-07,5525.8,5525.8,5525.8,5525.8,0
2017-08-08,5480.2,5480.2,5480.2,5480.2,0
2017-08-09,5412.8,5412.8,5412.8,5412.8,0
2017-08-10,5300.5,5300.5,5300.5,5300.5,0
2017-08-11,5263.0,5263.0,5263.0,5263.0,0
2017-08-14,5355.4,5355.4,5355.4,5355.4,0
2017-08-16,5419.1,5419.1,5419.1,5419.1,0
2017-08-17,5421.3,5421.3,5421.3,5421.3,0
2017-08-18,5395.8,5395.8,5395.8,5395.8,0
2017-08-21,5343.0,5343.0,5343.0,5343.0,0
2017-08-22,5327.4,5327.4,5327.4,5327.4,0
2017-08-23,5382.4,5382.4,5382.4,5382.4,0
2017-08-24,5399.5,5399.5,5399.5,5399.5,0
2017-08-28,5445.6,5445.6,5445.6,5445.6,0
2017-08-29,5390.4,5390.4,5390.4,5390.4,0
2017-08-30,5450.7,5450.7,5450.7,5450.7,0
2017-08-31,5476.4,5476.4,5476.4,5476.4,0
2017-09-01,5517.5,5517.5,5517.5,5517.5,0
2017-09-04,5483.0,5483.0,5483.0,5483.0,0
2017-09-05,5520.6,5520.6,5520.6,5520.6,0
2017-09-06,5517.0,5517.0,5517.0,5517.0,0
2017-09-07,5534.1,5534.1,5534.1,5534.1,0
2017-09-08,5530.0,5530.0,5530.0,5530.0,0
2017-09-11,5569.7,5569.7,5569.7,5569.7,0
2017-09-12,5623.8,5623.8,5623.8,5623.8,0
2017-09-13,5601.5,5601.5,5601.5,5601.5,0
2017-09-14,5621.9,5621.9,5621.9,5621.9,0
2017-09-15,5632.8,5632.8,5632.8,5632.8,0
2017-09-18,5672.5,5672.5,5672.5,5672.5,0
2017-09-19,5676.3,5676.3,5676.3,5676.3,0
2017-09-20,5661.3,5661.3,5661.3,5661.3,0
2017-09-21,5644.9,5644.9,5644.9,5644.9,0
2017-09-22,5523.1,5523.1,5523.1,5523.1,0
2017-09-25,5453.5,5453.5,5453.5,5453.5,0
2017-09-26,5475.1,5475.1,5475.1,5475.1,0
2017-09-27,5385.8,5385.8,5385.8,5385.8,0
2017-09-28,5415.4,5415.4,5415.4,5415.4,0
2017-09-29,5447.1,5447.1,5447.1,5447.1,0
2017-10-03,5486.2,5486.2,5486.2,5486.2,0
2017-10-04,5511.0,5511.0,5511.0,5511.0,0
2017-10-05,5520.9,5520.9,5520.9,5520.9,0
2017-10-06,5572.3,5572.3,5572.3,5572.3,0
2017-10-09,5575.6,5575.6,5575.6,5575.6,0
2017-10-10,5607.6,5607.6,5607.6,5607.6,0
2017-10-11,5571.9,5571.9,5571.9,5571.9,0
2017-10-12,5633.4,5633.4,5633.4,5633.4,0
2017-10-13,5653.5,5653.5,5653.5,5653.5,0
2017-10-16,5686.3,5686.3,5686.3,5686.3,0
2017-10-17,5700.1,5700.1,5700.1,5700.1,0
2017-10-18,5689.1,5689.1,5689.1,5689.1,0
2017-10-19,5661.8,5661.8,5661.8,5661.8,0
2017-10-23,5686.3,5686.3,5686.3,5686.3,0
2017-10-24,5702.1,5702.1,5702.1,5702.1,0
2017-10-25,5740.2,5740.2,5740.2,5740.2,0
2017-10-26,5765.9,5765.9,5765.9,5765.9,0
2017-10-27,5764.1,5764.1,5764.1,5764.1,0
2017-10-30,5816.7,5816.7,5816.7,5816.7,0
2017-10-31,5816.7,5816.7,5816.7,5816.7,0
2017-11-01,5859.5,5859.5,5859.5,5859.5,0
2017-11-02,5870.6,5870.6,5870.6,5870.6,0
2017-11-03,5879.2,5879.2,5879.2,5879.2,0
2017-11-06,5886.1,5886.1,5886.1,5886.1,0
2017-11-07,5817.4,5817.4,5817.4,5817.4,0
2017-11-08,5781.8,5781.8,5781.8,5781.8,0
2017-11-09,5820.3,5820.3,5820.3,5820.3,0
2017-11-10,5829.3,5829.3,5829.3,5829.3,0
2017-11-13,5796.3,5796.3,5796.3,5796.3,0
2017-11-14,5777.6,5777.6,5777.6,5777.6,0
2017-11-15,5725.0,5725.0,5725.0,5725.0,0
2017-11-16,5786.9,5786.9,5786.9,5786.9,0
2017-11-17,5834.5,5834.5,5834.5,5834.5,0
2017-11-20,5857.7,5857.7,5857.7,5857.7,0
2017-11-21,5870.8,5870.8,5870.8,5870.8,0
2017-11-22,5875.9,5875.9,5875.9,5875.9,0
2017-11-23,5886.5,5886.5,5886.5,5886.5,0
2017-11-24,5915.9,5915.9,5915.9,5915.9,0
2017-11-27,5935.6,5935.6,5935.6,5935.6,0
2017-11-28,5930.5,5930.5,5930.5,5930.5,0
2017-11-29,5920.5,5920.5,5920.5,5920.5,0
2017-11-30,5877.7,5877.7,5877.7,5877.7,0
2017-12-01,5822.5,5822.5,5822.5,5822.5,0
2017-12-04,5824.3,5824.3,5824.3,5824.3,0
2017-12-05,5829.3,5829.3,5829.3,5829.3,0
2017-12-06,5784.4,5784.4,5784.4,5784.4,0
2017-12-07,5855.0,5855.0,5855.0,5855.0,0
2017-12-08,5908.6,5908.6,5908.6,5908.6,0
2017-12-11,5934.6,5934.6,5934.6,5934.6,0
2017-12-12,5889.0,5889.0,5889.0,5889.0,0
2017-12-13,5850.3,5850.3,5850.3,5850.3,0
2017-12-14,5861.8,5861.8,5861.8,5861.8,0
2017-12-15,5922.0,5922.0,5922.0,5922.0,0
2017-12-18,5960.1,5960.1,5960.1,5960.1,0
2017-12-19,6021.8,6021.8,6021.8,6021.8,0
2017-12-20,6033.9,6033.9,6033.9,6033.9,0
2017-12-21,6064.8,6064.8,6064.8,6064.8,0
2017-12-22,6086.7,6086.7,6086.7,6086.7,0
2017-12-26,6110.9,6110.9,6110.9,6110.9,0
2017-12-27,6101.6,6101.6,6101.6,6101.6,0
2017-12-28,6103.6,6103.6,6103.6,6103.6,0
2017-12-29,6145.3,6145.3,6145.3,6145.3,0
2018-01-01,6116.29,6116.29,6116.29,6116.29,0
2018-01-02,6090.34,6090.34,6090.34,6090.34,0
2018-01-03,6110.15,6110.15,6110.15,6110.15,0
2018-01-04,6151.3,6151.3,6151.3,6151.3,0
2018-01-05,6201.96,6201.96,6201.96,6201.96,0
2018-01-08,6248.45,6248.45,6248.45,6248.45,0
2018-01-09,6245.3,6245.3,6245.3,6245.3,0
2018-01-10,6231.16,6231.16,6231.16,6231.16,0
2018-01-11,6247.36,6247.36,6247.36,6247.36,0
2018-01-12,6249.51,6249.51,6249.51,6249.51,0
2018-01-15,6264.11,6264.11,6264.11,6264.11,0
2018-01-16,6192.73,6192.73,6192.73,6192.73,0
2018-01-17,6239.88,6239.88,6239.88,6239.88,0
2018-01-18,6188.64,6188.64,6188.64,6188.64,0
2018-01-19,6243.61,6243.61,6243.61,6243.61,0
2018-01-22,6284.34,6284.34,6284.34,6284.34,0
2018-01-23,6337.99,6337.99,6337.99,6337.99,0
2018-01-24,6313.03,6313.03,6313.03,6313.03,0
2018-01-25,6277.1,6277.1,6277.1,6277.1,0
2018-01-29,6266.63,6266.63,6266.63,6266.63,0
2018-01-30,6218.42,6218.42,6218.42,6218.42,0
2018-01-31,6171.73,6171.73,6171.73,6171.73,0
2018-02-01,6157.72,6157.72,6157.72,6157.72,0
2018-02-02,5956.42,5956.42,5956.42,5956.42,0
2018-02-05,5916.61,5916.61,5916.61,5916.61,0
2018-02-06,5816.9,5816.9,5816.9,5816.9,0
2018-02-07,5830.82,5830.82,5830.82,5830.82,0
2018-02-08,5914.72,5914.72,5914.72,5914.72,0
2018-02-09,5885.95,5885.95,5885.95,5885.95,0
2018-02-12,5955.89,5955.89,5955.89,5955.89,0
2018-02-14,5953.07,5953.07,5953.07,5953.07,0
2018-02-15,5937.66,5937.66,5937.66,5937.66,0
2018-02-16,5884.82,5884.82,5884.82,5884.82,0
2018-02-19,5833.49,5833.49,5833.49,5833.49,0
2018-02-20,5825.45,5825.45,5825.45,5825.45,0
2018-02-21,5835.25,5835.25,5835.25,5835.25,0
2018-02-22,5812.67,5812.67,5812.67,5812.67,0
2018-02-23,5892.42,5892.42,5892.42,5892.42,0
2018-02-26,5940.54,5940.54,5940.54,5940.54,0
2018-02-27,5919.84,5919.84,5919.84,5919.84,0
2018-02-28,5904.5,5904.5,5904.5,5904.5,0
2018-03-01,5879.19,5879.19,5879.19,5879.19,0
2018-03-05,5825.4,5825.4,5825.4,5825.4,0
2018-03-06,5767.52,5767.52,5767.52,5767.52,0
2018-03-07,5696.65,5696.65,5696.65,5696.65,0
2018-03-08,5738.58,5738.58,5738.58,5738.58,0
2018-03-09,5728.7,5728.7,5728.7,5728.7,0
2018-03-12,5802.57,5802.57,5802.57,5802.57,0
2018-03-13,5834.27,5834.27,5834.27,5834.27,0
2018-03-14,5835.47,5835.47,5835.47,5835.47,0
2018-03-15,5833.92,5833.92,5833.92,5833.92,0
2018-03-16,5758.65,5758.65,5758.65,5758.65,0
2018-03-19,5682.24,5682.24,5682.24,5682.24,0
2018-03-20,5699.64,5699.64,5699.64,5699.64,0
2018-03-21,5716.88,5716.88,5716.88,5716.88,0
2018-03-22,5685.51,5685.51,5685.51,5685.51,0
2018-03-23,5616.28,5616.28,5616.28,5616.28,0
2018-03-26,5690.04,5690.04,5690.04,5690.04,0
2018-03-27,5739.36,5739.36,5739.36,5739.36,0
2018-03-28,5705.9,5705.9,5705.9,5705.9,0
2018-04-02,5782.28,5782.28,5782.28,5782.28,0
2018-04-03,5818.12,5818.12,5818.12,5818.12,0
2018-04-04,5757.36,5757.36,5757.36,5757.36,0
2018-04-05,5862.91,5862.91,5862.91,5862.91,0
2018-04-06,5881.6,5881.6,5881.6,5881.6,0
2018-04-09,5901.38,5901.38,5901.38,5901.38,0
2018-04-10,5911.27,5911.27,5911.27,5911.27,0
2018-04-11,5918.43,5918.43,5918.43,5918.43,0
2018-04-12,5918.95,5918.95,5918.95,5918.95,0
2018-04-13,5937.54,5937.54,5937.54,5937.54,0
2018-04-16,5969.12,5969.12,5969.12,5969.12,0
2018-04-17,5982.78,5982.78,5982.78,5982.78,0
2018-04-18,5972.49,5972.49,5972.49,5972.49,0
2018-04-19,6002.52,6002.52,6002.52,6002.52,0
2018-04-20,5991.87,5991.87,5991.87,5991.87,0
2018-04-23,6012.2,6012.2,6012.2,6012.2,0
2018-04-24,6018.77,6018.77,6018.77,6018.77,0
2018-04-25,5997.12,5997.12,5997.12,5997.12,0
2018-04-26,6018.32,6018.32,6018.32,6018.32,0
2018-04-27,6058.52,6058.52,6058.52,6058.52,0
2018-04-30,6098.13,6098.13,6098.13,6098.13,0
2018-05-02,6049.06,6049.06,6049.06,6049.06,0
2018-05-03,6006.32,6006.32,6006.32,6006.32,0
2018-05-04,5978.84,5978.84,5978.84,5978.84,0
2018-05-07,6026.86,6026.86,6026.86,6026.86,0
2018-05-08,6025.78,6025.78,6025.78,6025.78,0
2018-05-09,6012.73,6012.73,6012.73,6012.73,0
2018-05-10,5960.86,5960.86,5960.86,5960.86,0
2018-05-11,5992.91,5992.91,5992.91,5992.91,0
2018-05-14,5962.12,5962.12,5962.12,5962.12,0
2018-05-15,5935.87,5935.87,5935.87,5935.87,0
2018-05-16,5916.78,5916.78,5916.78,5916.78,0
2018-05-17,5912.67,5912.67,5912.67,5912.67,0
2018-05-18,5849.87,5849.87,5849.87,5849.87,0
2018-05-21,5777.23,5777.23,5777.23,5777.23,0
2018-05-22,5796.65,5796.65,5796.65,5796.65,0
2018-05-23,5754.97,5754.97,5754.97,5754.97,0
2018-05-24,5765.59,5765.59,5765.59,5765.59,0
2018-05-25,5839.21,5839.21,5839.21,5839.21,0
2018-05-28,5901.64,5901.64,5901.64,5901.64,0
2018-05-29,5882.0,5882.0,5882.0,5882.0,0
2018-05-30,5876.25,5876.25,5876.25,5876.25,0
2018-05-31,5899.86,5899.86,5899.86,5899.86,0
2018-06-01,5851.13,5851.13,5851.13,5851.13,0
2018-06-04,5800.32,5800.32,5800.32,5800.32,0
2018-06-05,5751.5,5751.5,5751.5,5751.5,0
2018-06-06,5815.84,5815.84,5815.84,5815.84,0
2018-06-07,5880.5,5880.5,5880.5,5880.5,0
2018-06-08,5897.62,5897.62,5897.62,5897.62,0
2018-06-11,5906.02,5906.02,5906.02,5906.02,0
2018-06-12,5944.07,5944.07,5944.07,5944.07,0
2018-06-13,5937.05,5937.05,5937.05,5937.05,0
2018-06-14,5927.33,5927.33,5927.33,5927.33,0
2018-06-15,5912.33,5912.33,5912.33,5912.33,0
2018-06-18,5895.79,5895.79,5895.79,5895.79,0
2018-06-19,5838.36,5838.36,5838.36,5838.36,0
2018-06-20,5863.66,5863.66,5863.66,5863.66,0
2018-06-21,5839.22,5839.22,5839.22,5839.22,0
2018-06-22,5869.19,5869.19,5869.19,5869.19,0
2018-06-25,5830.96,5830.96,5830.96,5830.96,0
2018-06-26,5826.78,5826.78,5826.78,5826.78,0
2018-06-27,5756.61,5756.61,5756.61,5756.61,0
2018-06-28,5684.47,5684.47,5684.47,5684.47,0
2018-06-29,5768.36,5768.36,5768.36,5768.36,0
2018-07-02,5738.79,5738.79,5738.79,5738.79,0
2018-07-03,5768.95,5768.95,5768.95,5768.95,0
2018-07-04,5792.53,5792.53,5792.53,5792.53,0
2018-07-05,5767.51,5767.51,5767.51,5767.51,0
2018-07-06,5787.9,5787.9,5787.9,5787.9,0
2018-07-09,5851.78,5851.78,5851.78,5851.78,0
2018-07-10,5899.01,5899.01,5899.01,5899.01,0
2018-07-11,5885.65,5885.65,5885.65,5885.65,0
2018-07-12,5891.65,5891.65,5891.65,5891.65,0
2018-07-13,5860.55,5860.55,5860.55,5860.55,0
2018-07-16,5765.21,5765.21,5765.21,5765.21,0
2018-07-17,5841.27,5841.27,5841.27,5841.27,0
2018-07-18,5803.2,5803.2,5803.2,5803.2,0
2018-07-19,5775.41,5775.41,5775.41,5775.41,0
2018-07-20,5814.72,5814.72,5814.72,5814.72,0
2018-07-23,5866.71,5866.71,5866.71,5866.71,0
2018-07-24,5929.44,5929.44,5929.44,5929.44,0
2018-07-25,5928.24,5928.24,5928.24,5928.24,0
2018-07-26,5952.21,5952.21,5952.21,5952.21,0
2018-07-27,6007.02,6007.02,6007.02,6007.02,0
2018-07-30,6025.82,6025.82,6025.82,6025.82,0
2018-07-31,6047.38,6047.38,6047.38,6047.38,0
2018-08-01,6053.46,6053.46,6053.46,6053.46,0
2018-08-02,6027.62,6027.62,6027.62,6027.62,0
2018-08-03,6086.44,6086.44,6086.44,6086.44,0
2018-08-06,6103.64,6103.64,6103.64,6103.64,0
2018-08-07,6098.92,6098.92,6098.92,6098.92,0
2018-08-08,6115.99,6115.99,6115.99,6115.99,0
2018-08-09,6133.57,6133.57,6133.57,6133.57,0
2018-08-10,6108.02,6108.02,6108.02,6108.02,0
2018-08-13,6069.52,6069.52,6069.52,6069.52,0
2018-08-14,6125.13,6125.13,6125.13,6125.13,0
2018-08-16,6106.61,6106.61,6106.61,6106.61,0
2018-08-17,6161.11,6161.11,6161.11,6161.11,0
2018-08-20,6203.58,6203.58,6203.58,6203.58,0
2018-08-21,6219.05,6219.05,6219.05,6219.05,0
2018-08-23,6220.96,6220.96,6220.96,6220.96,0
2018-08-24,6206.36,6206.36,6206.36,6206.36,0
2018-08-27,6277.12,6277.12,6277.12,6277.12,0
2018-08-28,6287.61,6287.61,6287.61,6287.61,0
2018-08-29,6292.32,6292.32,6292.32,6292.32,0
2018-08-30,6295.4,6295.4,6295.4,6295.4,0
2018-08-31,6310.15,6310.15,6310.15,6310.15,0
2018-09-03,6274.02,6274.02,6274.02,6274.02,0
2018-09-04,6175.0,6175.0,6175.0,6175.0,0
2018-09-05,6144.22,6144.22,6144.22,6144.22,0
2018-09-06,6171.96,6171.96,6171.96,6171.96,0
2018-09-07,6220.6,6220.6,6220.6,6220.6,0
2018-09-10,6131.64,6131.64,6131.64,6131.64,0
2018-09-11,6051.38,6051.38,6051.38,6051.38,0
2018-09-12,6078.64,6078.64,6078.64,6078.64,0
2018-09-14,6165.61,6165.61,6165.61,6165.61,0
2018-09-17,6111.64,6111.64,6111.64,6111.64,0
2018-09-18,6041.14,6041.14,6041.14,6041.14,0
2018-09-19,6001.2,6001.2,6001.2,6001.2,0
2018-09-21,5914.08,5914.08,5914.08,5914.08,0
2018-09-24,5785.16,5785.16,5785.16,5785.16,0
2018-09-25,5807.88,5807.88,5807.88,5807.88,0
2018-09-26,5815.88,5815.88,5815.88,5815.88,0
2018-09-27,5733.12,5733.12,5733.12,5733.12,0
